C_id,P_id,W_id,Platform,OrderDate,year,quantity
12593,412374,21265,Snapdeal,02-02-2014,2014,4
12594,412375,21380,Snapdeal,02-08-2010,2010,2
12595,412376,21386,Snapdeal,05-02-2012,2012,1
12596,412377,21390,Snapdeal,09-04-2010,2010,2
12597,412378,21450,Snapdeal,07-11-2015,2015,3
12598,412379,21455,Snapdeal,07-01-2011,2011,4
12599,412380,21456,Snapdeal,11-07-2014,2014,1
12600,412381,22222,Snapdeal,02-09-2015,2015,1
12601,412382,22229,Snapdeal,04-12-2014,2014,1
12602,412383,22232,Snapdeal,07-09-2012,2012,1
12603,412384,21193,Snapdeal,06-08-2012,2012,1
12604,412385,21203,Snapdeal,10-08-2012,2012,1
12605,412386,21207,Snapdeal,01-03-2014,2014,1
12606,412387,21254,Amazon,06-01-2012,2012,2
12607,412388,21259,Amazon,06-04-2016,2016,2
12608,412389,21265,Amazon,08-07-2015,2015,1
12609,412390,21380,Snapdeal,04-07-2014,2014,1
12610,412391,21386,Snapdeal,10-07-2015,2015,1
12611,412392,21390,Snapdeal,09-09-2014,2014,1
12612,412393,21450,Flipkart,02-02-2012,2012,1
12613,412394,21455,Flipkart,12-11-2010,2010,1
12614,412395,21456,Flipkart,06-07-2011,2011,3
12615,412396,22222,Flipkart,03-11-2015,2015,4
12616,412397,22229,Flipkart,05-11-2012,2012,2
12617,412398,22232,Flipkart,11-01-2016,2016,1
12618,412399,12237,Flipkart,09-06-2016,2016,2
12619,412400,22249,Flipkart,05-01-2014,2014,3
12620,412401,22253,Flipkart,05-02-2016,2016,4
12621,412402,22256,Flipkart,03-03-2015,2015,1
12622,412403,22260,Snapdeal,06-03-2016,2016,1
12623,412404,20512,Snapdeal,05-08-2010,2010,1
12624,412405,20695,Snapdeal,06-09-2013,2013,1
12625,412406,20826,Amazon,04-03-2013,2013,1
12626,412407,20836,Amazon,03-08-2010,2010,1
12627,412408,20900,Amazon,08-01-2016,2016,1
12628,412409,20901,Amazon,07-10-2014,2014,1
12629,412410,20992,Amazon,03-08-2010,2010,1
12630,412411,21041,Amazon,08-03-2014,2014,1
12631,412412,21069,Amazon,03-07-2013,2013,1
12632,412413,21136,Amazon,11-12-2012,2012,1
12633,412414,21149,Flipkart,12-09-2016,2016,1
12634,412415,21192,Flipkart,03-08-2015,2015,1
12635,412416,21193,Snapdeal,02-10-2013,2013,1
12636,412417,21203,Amazon,11-03-2012,2012,1
12637,412418,21207,Snapdeal,12-10-2013,2013,1
12638,412419,21254,Snapdeal,06-10-2011,2011,1
12639,412420,21259,Snapdeal,09-01-2016,2016,1
12640,412421,21265,Snapdeal,02-05-2011,2011,1
12641,412422,21380,Amazon,01-04-2017,2017,1
12642,412423,21386,Amazon,01-01-2017,2017,1
12643,412424,21390,Amazon,07-01-2011,2011,1
12644,412425,21450,Amazon,04-04-2013,2013,1
12645,412426,21455,Amazon,03-08-2010,2010,1
12646,412427,21456,Amazon,04-08-2017,2017,1
12647,412428,22222,Amazon,07-11-2013,2013,1
12648,412429,22229,Amazon,06-06-2011,2011,1
12649,412430,22232,Amazon,08-05-2013,2013,1
12650,412431,12237,Amazon,09-07-2013,2013,1
12651,412432,22249,Amazon,02-09-2016,2016,1
12652,412433,21193,Amazon,05-10-2010,2010,1
12653,412434,21203,Amazon,08-01-2013,2013,1
12654,412435,21207,Flipkart,08-10-2015,2015,1
12655,412436,21254,Snapdeal,05-11-2017,2017,1
12656,412437,20901,Snapdeal,07-10-2012,2012,1
12657,412438,20992,Snapdeal,01-06-2013,2013,1
12658,412439,21041,Snapdeal,09-04-2012,2012,1
12659,412440,21069,Flipkart,12-05-2016,2016,1
12660,412441,21136,Flipkart,08-03-2016,2016,1
12661,412442,21149,Flipkart,08-04-2010,2010,1
12662,412443,21192,Snapdeal,09-06-2016,2016,1
12663,412444,21193,Snapdeal,02-05-2015,2015,1
12664,412445,21203,Snapdeal,01-10-2013,2013,3
12665,412446,21207,Snapdeal,06-05-2016,2016,3
12666,412447,21254,Snapdeal,05-03-2013,2013,3
12667,412448,21259,Snapdeal,12-01-2012,2012,3
12668,412449,21265,Snapdeal,10-10-2013,2013,3
12669,412450,21380,Snapdeal,06-12-2016,2016,3
12670,412451,21386,Snapdeal,01-04-2017,2017,3
12671,412452,21390,Snapdeal,01-08-2017,2017,3
12672,412453,21450,Snapdeal,08-11-2010,2010,3
12673,412454,21455,Snapdeal,02-10-2017,2017,3
12674,412455,21456,Snapdeal,10-08-2015,2015,3
12675,412456,22222,Snapdeal,07-06-2017,2017,3
12676,412457,22229,Snapdeal,12-09-2015,2015,2
12677,412458,22232,Amazon,06-05-2014,2014,2
12678,412459,12237,Amazon,02-12-2014,2014,1
12679,412460,22249,Amazon,12-04-2012,2012,1
12680,412461,22253,Snapdeal,11-02-2010,2010,1
12681,412462,22256,Snapdeal,04-02-2017,2017,1
12682,412463,22260,Snapdeal,01-06-2012,2012,1
12683,412464,20512,Flipkart,03-05-2014,2014,2
12684,412465,20695,Flipkart,08-09-2013,2013,2
12685,412466,20826,Flipkart,03-04-2015,2015,2
12686,412467,20836,Flipkart,02-09-2010,2010,2
12687,412468,20900,Flipkart,01-04-2016,2016,2
12688,412469,20901,Flipkart,01-06-2015,2015,2
12689,412470,20992,Flipkart,08-12-2016,2016,2
12690,412471,21041,Flipkart,02-09-2014,2014,2
12691,412472,21069,Flipkart,08-11-2010,2010,2
12692,412473,21136,Flipkart,09-04-2015,2015,2
12693,412474,21149,Snapdeal,10-07-2013,2013,1
12694,412475,21192,Snapdeal,10-10-2010,2010,1
12695,412476,21193,Snapdeal,12-02-2014,2014,1
12696,412477,21203,Amazon,10-02-2013,2013,1
12697,412478,21207,Amazon,10-04-2016,2016,1
12698,412479,21254,Amazon,10-08-2016,2016,1
12699,412480,21259,Amazon,04-04-2015,2015,1
12700,412481,21265,Amazon,04-08-2011,2011,1
12701,412482,21380,Amazon,04-09-2013,2013,1
12702,412483,21386,Amazon,04-02-2012,2012,2
12703,412484,21390,Amazon,07-01-2013,2013,1
12704,412485,21450,Flipkart,12-01-2016,2016,2
12705,412486,21455,Flipkart,01-12-2016,2016,3
12706,412487,21456,Snapdeal,08-06-2010,2010,3
12707,412488,22222,Amazon,09-04-2016,2016,3
12708,412489,22229,Snapdeal,05-11-2012,2012,4
12709,412490,22232,Snapdeal,10-09-2013,2013,1
12710,412491,12237,Snapdeal,01-06-2014,2014,2
12711,412492,22249,Snapdeal,04-06-2017,2017,1
12712,412493,21193,Amazon,06-09-2015,2015,1
12713,412494,21203,Amazon,02-01-2010,2010,1
12714,412495,21207,Amazon,01-01-2013,2013,1
12715,412496,21254,Amazon,06-08-2015,2015,1
12716,412497,21259,Amazon,04-07-2014,2014,1
12717,412498,21265,Amazon,06-09-2014,2014,1
12718,412499,21380,Amazon,04-07-2016,2016,1
12719,412500,20293,Amazon,06-06-2017,2017,2
12720,412501,20502,Amazon,11-08-2011,2011,2
12721,412502,20512,Amazon,03-01-2017,2017,1
12722,412503,20695,Amazon,10-04-2012,2012,1
12723,412504,20826,Amazon,09-06-2011,2011,1
12724,412505,20836,Amazon,03-01-2012,2012,1
12725,412506,20900,Flipkart,12-03-2010,2010,1
12726,412507,20901,Snapdeal,02-02-2017,2017,1
12727,412508,20992,Snapdeal,12-10-2012,2012,3
12728,412509,21041,Snapdeal,04-09-2015,2015,4
12729,412510,21069,Snapdeal,09-04-2010,2010,2
12730,412511,21136,Flipkart,06-01-2011,2011,1
12731,412512,21149,Flipkart,12-08-2011,2011,2
12732,412513,21192,Flipkart,08-12-2016,2016,3
12733,412514,21193,Snapdeal,02-04-2011,2011,4
12734,412515,21203,Snapdeal,01-08-2010,2010,1
12735,412516,21207,Snapdeal,11-04-2010,2010,1
12736,412517,21254,Snapdeal,06-02-2015,2015,1
12737,412518,21259,Snapdeal,12-02-2015,2015,1
12738,412519,21265,Snapdeal,06-04-2012,2012,1
12739,412520,21380,Snapdeal,08-01-2016,2016,1
12740,412521,21386,Snapdeal,10-04-2010,2010,1
12741,412522,21390,Snapdeal,04-02-2013,2013,1
12742,412523,21450,Snapdeal,03-04-2016,2016,1
10021,412524,21455,Snapdeal,12-02-2015,2015,1
10022,412525,21456,Snapdeal,04-09-2017,2017,1
10023,412526,22222,Snapdeal,05-04-2013,2013,1
10025,412527,22229,Snapdeal,09-09-2014,2014,1
10026,412528,22232,Snapdeal,04-12-2010,2010,1
10027,412529,12237,Amazon,10-09-2011,2011,1
10029,412530,22249,Amazon,11-09-2016,2016,1
10030,412531,22253,Amazon,07-07-2011,2011,1
10031,412532,22256,Snapdeal,02-04-2013,2013,1
10032,412533,22260,Snapdeal,08-09-2014,2014,1
10033,412534,20512,Snapdeal,06-10-2011,2011,1
10034,412535,20695,Flipkart,04-03-2014,2014,1
10035,412536,20826,Flipkart,06-01-2014,2014,1
10036,412537,20836,Flipkart,10-04-2011,2011,1
10038,412538,20900,Flipkart,12-03-2013,2013,1
10039,412539,20901,Flipkart,04-04-2013,2013,1
10040,412540,20992,Flipkart,12-04-2014,2014,1
10041,412541,21041,Flipkart,01-08-2015,2015,1
10042,412542,21069,Flipkart,07-05-2014,2014,1
10043,412543,21136,Flipkart,03-03-2017,2017,1
10044,412544,21149,Flipkart,05-09-2012,2012,1
10045,412545,21192,Snapdeal,04-04-2015,2015,1
10046,412546,21193,Snapdeal,10-12-2014,2014,1
10047,412547,21203,Snapdeal,03-12-2011,2011,1
10048,412548,21207,Amazon,12-03-2013,2013,1
10050,412549,21254,Amazon,07-08-2015,2015,1
10051,412550,21259,Amazon,08-07-2011,2011,1
10052,412551,21265,Amazon,11-01-2013,2013,1
10053,412552,21380,Amazon,07-01-2014,2014,1
10054,412553,21386,Amazon,02-12-2012,2012,1
10055,412554,21390,Amazon,01-06-2010,2010,1
10056,412555,21450,Amazon,06-05-2011,2011,1
10057,412556,21455,Flipkart,09-09-2010,2010,1
10059,412557,21456,Flipkart,08-11-2011,2011,1
10060,412558,22222,Snapdeal,11-05-2013,2013,3
10061,412559,22229,Amazon,01-04-2014,2014,3
10062,412560,22232,Snapdeal,08-06-2014,2014,3
10063,412561,12237,Snapdeal,03-08-2010,2010,3
10064,412562,22249,Snapdeal,10-10-2016,2016,3
10065,412563,21193,Snapdeal,04-08-2017,2017,3
10066,412564,21203,Amazon,11-09-2013,2013,3
10067,412565,21207,Amazon,09-05-2010,2010,3
10068,412566,21254,Amazon,01-07-2012,2012,3
10069,412567,21259,Amazon,04-07-2014,2014,3
10070,412568,21265,Amazon,05-01-2016,2016,3
10072,412569,21380,Amazon,06-04-2012,2012,3
10073,412570,21386,Amazon,07-09-2017,2017,2
10074,412571,21390,Amazon,10-11-2010,2010,2
10075,412572,21450,Amazon,10-04-2012,2012,1
10076,412573,21455,Amazon,10-03-2016,2016,1
10077,412574,21456,Amazon,12-01-2015,2015,1
10078,412575,22222,Amazon,01-07-2016,2016,1
10079,412576,22229,Amazon,10-05-2014,2014,1
10080,412577,22232,Flipkart,02-11-2015,2015,2
10081,412578,21193,Snapdeal,06-04-2017,2017,2
10082,412579,21203,Snapdeal,03-11-2012,2012,2
10083,412580,21207,Snapdeal,11-05-2015,2015,2
10084,412581,21254,Snapdeal,10-10-2010,2010,2
10085,412582,21259,Flipkart,06-06-2013,2013,2
10086,412583,21265,Flipkart,04-08-2013,2013,2
10087,412584,21380,Flipkart,07-09-2012,2012,2
10088,412585,21386,Snapdeal,11-08-2016,2016,2
10089,412586,21390,Snapdeal,01-09-2014,2014,2
10090,412587,21450,Snapdeal,08-11-2011,2011,1
10091,412588,21455,Snapdeal,09-01-2016,2016,1
10092,412589,21456,Snapdeal,05-07-2013,2013,1
10093,412590,22222,Snapdeal,04-12-2011,2011,1
10094,412591,22229,Snapdeal,02-07-2010,2010,1
10095,412592,22232,Snapdeal,01-01-2014,2014,1
10096,412593,12237,Snapdeal,10-11-2014,2014,1
10097,412594,22249,Snapdeal,07-01-2015,2015,1
10098,412595,22253,Snapdeal,05-08-2015,2015,1
10099,412596,22256,Snapdeal,04-10-2014,2014,2
10100,412597,22260,Snapdeal,09-11-2010,2010,1
10101,412598,20512,Snapdeal,07-09-2017,2017,2
10102,412599,20695,Snapdeal,05-04-2017,2017,3
10103,412600,20826,Amazon,12-07-2015,2015,3
10104,412601,20836,Amazon,04-11-2016,2016,3
10105,412602,20900,Amazon,05-03-2011,2011,4
10106,412603,20901,Snapdeal,04-07-2010,2010,1
10107,412604,20992,Snapdeal,02-09-2010,2010,2
10108,412605,21041,Snapdeal,06-11-2016,2016,1
10109,412606,21069,Flipkart,10-10-2014,2014,1
10110,412607,21136,Flipkart,08-10-2013,2013,1
10111,412608,21149,Flipkart,02-10-2015,2015,1
10112,412609,21192,Flipkart,03-03-2015,2015,1
10113,412610,21193,Flipkart,01-09-2016,2016,1
10114,412611,21203,Flipkart,10-02-2016,2016,1
10115,412612,21207,Flipkart,02-12-2014,2014,2
10116,412613,21254,Flipkart,02-01-2017,2017,2
10117,412614,21259,Flipkart,03-04-2010,2010,1
10118,412615,21265,Flipkart,04-12-2016,2016,1
10119,412616,21380,Snapdeal,09-09-2013,2013,1
10120,412617,21386,Snapdeal,06-05-2014,2014,1
10121,412618,21390,Snapdeal,05-08-2011,2011,1
10122,412619,21450,Amazon,06-12-2017,2017,1
10123,412620,21455,Amazon,09-07-2013,2013,3
10124,412621,21456,Amazon,09-11-2013,2013,4
10125,412622,22222,Amazon,07-01-2015,2015,2
10126,412623,22229,Amazon,01-03-2014,2014,1
10127,412624,22232,Amazon,06-05-2011,2011,2
10128,412625,12237,Amazon,11-10-2010,2010,3
10129,412626,22249,Amazon,01-06-2010,2010,4
10130,412627,21193,Flipkart,07-01-2017,2017,1
10131,412628,21203,Flipkart,09-03-2016,2016,1
10132,412629,21207,Snapdeal,04-09-2017,2017,1
10133,412630,21254,Amazon,10-03-2011,2011,1
10134,412631,20901,Snapdeal,09-01-2013,2013,1
10135,412632,20992,Snapdeal,07-11-2010,2010,1
10136,412633,21041,Snapdeal,05-02-2016,2016,1
10137,412634,21069,Snapdeal,02-04-2012,2012,1
10138,412635,21136,Amazon,08-01-2012,2012,1
10139,412636,21149,Amazon,12-04-2014,2014,1
10140,412637,21192,Amazon,01-04-2010,2010,1
10141,412638,21193,Amazon,11-11-2011,2011,1
10142,412639,21203,Amazon,03-08-2017,2017,1
10143,412640,21207,Amazon,05-11-2013,2013,1
10144,412641,21254,Amazon,02-11-2014,2014,1
10145,412642,21259,Amazon,03-01-2016,2016,1
10146,412643,21265,Amazon,04-02-2016,2016,1
10147,412644,21380,Amazon,04-08-2012,2012,1
10148,412645,21386,Amazon,06-05-2012,2012,1
10149,412646,21390,Amazon,11-10-2010,2010,1
10150,412647,21450,Amazon,09-07-2014,2014,1
10151,412648,21455,Flipkart,06-11-2015,2015,1
10152,412649,21456,Snapdeal,04-03-2013,2013,1
10153,412650,22222,Snapdeal,02-10-2010,2010,1
10154,412651,22229,Snapdeal,03-08-2010,2010,1
10155,412652,22232,Snapdeal,01-11-2014,2014,1
10156,412653,12237,Flipkart,02-01-2013,2013,1
10157,412654,22249,Flipkart,03-03-2010,2010,1
10158,412655,22253,Flipkart,09-07-2013,2013,1
10159,412656,22256,Snapdeal,10-05-2010,2010,1
10160,412657,22260,Snapdeal,04-09-2011,2011,1
10161,412658,20512,Snapdeal,09-12-2012,2012,1
10162,412659,20695,Snapdeal,05-12-2011,2011,1
10163,412660,20826,Snapdeal,04-08-2017,2017,1
10164,412661,20836,Snapdeal,05-01-2010,2010,1
10165,412662,20900,Snapdeal,08-10-2012,2012,1
10166,412663,20901,Snapdeal,09-09-2016,2016,1
10167,412664,20992,Snapdeal,06-08-2015,2015,1
10168,412665,21041,Snapdeal,01-08-2011,2011,1
10169,412666,21069,Snapdeal,04-05-2010,2010,1
10170,412667,21136,Snapdeal,04-10-2016,2016,1
10171,412668,21149,Snapdeal,11-08-2014,2014,1
10172,412669,21192,Snapdeal,05-12-2013,2013,1
10173,412670,21193,Snapdeal,06-01-2012,2012,3
10174,412671,21203,Amazon,02-04-2015,2015,3
10175,412672,21207,Amazon,05-10-2012,2012,3
10176,412673,21254,Amazon,09-10-2011,2011,3
10177,412674,21259,Snapdeal,04-03-2012,2012,3
10178,412675,21265,Snapdeal,04-09-2014,2014,3
10179,412676,21380,Snapdeal,06-01-2015,2015,3
10180,412677,21386,Flipkart,03-02-2011,2011,3
10181,412678,21390,Flipkart,10-08-2014,2014,3
10182,412679,20512,Flipkart,12-02-2016,2016,3
10183,412680,20695,Flipkart,09-11-2016,2016,3
10184,412681,20826,Flipkart,06-02-2016,2016,3
10185,412682,20836,Flipkart,03-04-2015,2015,2
10186,412683,20900,Flipkart,10-05-2014,2014,2
10187,412684,20901,Flipkart,07-05-2015,2015,1
10188,412685,20992,Flipkart,12-12-2012,2012,1
10189,412686,21041,Flipkart,01-09-2012,2012,1
10190,412687,21069,Snapdeal,10-04-2015,2015,1
10191,412688,21136,Snapdeal,09-04-2011,2011,1
10192,412689,21149,Snapdeal,05-10-2012,2012,2
10193,412690,21192,Amazon,07-12-2010,2010,2
10194,412691,21193,Amazon,12-05-2012,2012,2
10195,412692,21203,Amazon,06-04-2013,2013,2
10196,412693,21207,Amazon,11-05-2012,2012,2
10197,412694,21254,Amazon,11-08-2015,2015,2
10198,412695,21259,Amazon,01-11-2013,2013,2
10199,412696,21265,Amazon,07-04-2010,2010,2
10200,412697,21380,Amazon,04-11-2012,2012,2
10201,412698,21386,Flipkart,01-02-2012,2012,2
10202,412699,21390,Flipkart,05-01-2014,2014,1
10203,412700,21450,Snapdeal,04-08-2010,2010,1
10204,412701,20900,Amazon,06-02-2017,2017,1
10205,412702,20901,Snapdeal,10-10-2016,2016,1
10206,412703,20992,Snapdeal,03-01-2010,2010,1
10207,412704,21041,Snapdeal,05-05-2011,2011,1
10208,412705,21069,Snapdeal,02-12-2010,2010,1
10209,412706,21136,Amazon,08-02-2010,2010,1
10210,412707,21149,Amazon,09-01-2013,2013,1
10211,412708,21192,Amazon,12-08-2016,2016,2
10212,412709,21193,Amazon,11-12-2016,2016,1
10213,412710,21203,Amazon,05-11-2010,2010,2
10214,412711,21207,Amazon,03-02-2014,2014,3
10215,412712,21254,Amazon,08-08-2014,2014,3
10216,412713,21259,Amazon,12-01-2014,2014,3
10217,412714,21265,Amazon,03-04-2015,2015,4
10218,412715,21380,Amazon,07-12-2015,2015,1
10219,412716,21386,Amazon,09-10-2016,2016,2
10220,412717,21390,Amazon,03-04-2012,2012,1
10221,412718,21450,Amazon,09-05-2016,2016,1
10222,412719,21455,Flipkart,11-05-2012,2012,1
10223,412720,21456,Snapdeal,06-02-2014,2014,1
10224,412721,22222,Snapdeal,10-10-2016,2016,1
10225,412722,22229,Snapdeal,01-11-2012,2012,1
10226,412723,22232,Snapdeal,05-08-2013,2013,1
10227,412724,12237,Flipkart,05-08-2017,2017,2
10228,412725,22249,Flipkart,12-12-2013,2013,2
10229,412726,22253,Flipkart,01-11-2014,2014,1
10230,412727,22256,Snapdeal,02-06-2014,2014,1
10231,412728,22260,Snapdeal,03-04-2012,2012,1
10232,412729,20512,Snapdeal,06-11-2011,2011,1
10233,412730,20695,Snapdeal,11-01-2015,2015,1
10234,412731,20826,Snapdeal,01-07-2012,2012,1
10235,412732,20836,Snapdeal,01-12-2013,2013,3
10236,412733,20900,Snapdeal,08-08-2010,2010,4
10237,412734,20901,Snapdeal,07-08-2010,2010,2
10238,412735,20992,Snapdeal,08-10-2016,2016,1
10239,412736,21041,Snapdeal,11-06-2014,2014,2
10240,412737,21069,Snapdeal,04-08-2012,2012,3
10241,412738,21136,Snapdeal,06-12-2016,2016,4
10242,412739,21149,Snapdeal,09-12-2013,2013,1
10243,412740,21192,Snapdeal,08-06-2015,2015,1
10244,412741,21193,Snapdeal,06-07-2012,2012,1
10245,412742,21203,Amazon,10-02-2015,2015,1
10246,412743,21207,Amazon,12-09-2013,2013,1
10247,412744,21254,Amazon,02-10-2014,2014,1
10248,412745,21259,Snapdeal,05-07-2010,2010,1
10249,412746,21265,Snapdeal,02-10-2014,2014,1
10250,412747,21380,Snapdeal,08-06-2013,2013,1
10251,412748,21386,Flipkart,10-07-2015,2015,1
10252,412749,21390,Flipkart,03-11-2017,2017,1
10253,412750,21450,Flipkart,11-06-2012,2012,1
10254,412751,21455,Flipkart,09-06-2011,2011,1
10255,412752,21456,Flipkart,10-08-2012,2012,1
10256,412753,22222,Flipkart,06-06-2013,2013,1
10257,412754,22229,Flipkart,10-04-2013,2013,1
10258,412755,22232,Flipkart,01-04-2010,2010,1
10259,412756,12237,Flipkart,12-12-2016,2016,1
10260,412757,22249,Flipkart,02-06-2013,2013,1
10261,412758,21193,Snapdeal,04-07-2013,2013,1
10262,412759,21203,Snapdeal,04-08-2011,2011,1
10263,412760,21207,Snapdeal,08-10-2013,2013,1
10264,412761,21254,Amazon,03-09-2014,2014,1
10265,412762,21259,Amazon,09-03-2013,2013,1
10266,412763,21265,Amazon,07-10-2010,2010,1
10267,412764,21380,Amazon,04-03-2015,2015,1
10268,412765,21386,Amazon,07-04-2015,2015,1
10269,412766,21390,Amazon,03-07-2016,2016,1
10270,412767,21450,Amazon,02-05-2013,2013,1
10271,412768,21455,Amazon,08-03-2012,2012,1
10272,412769,21456,Flipkart,09-08-2016,2016,1
10273,412770,22222,Flipkart,07-07-2015,2015,1
10274,412771,22229,Snapdeal,04-06-2014,2014,1
10275,412772,22232,Amazon,09-06-2011,2011,1
10276,412773,21193,Snapdeal,09-11-2013,2013,1
10277,412774,21203,Snapdeal,01-09-2011,2011,1
10278,412775,21207,Snapdeal,04-01-2011,2011,1
10279,412776,21254,Snapdeal,04-03-2013,2013,1
10280,412777,21259,Amazon,05-08-2013,2013,1
10281,412778,21265,Amazon,12-10-2016,2016,1
10282,412779,21380,Amazon,01-03-2014,2014,1
10283,412780,21386,Amazon,07-06-2017,2017,1
10284,412781,21390,Amazon,03-03-2011,2011,1
10285,412782,21450,Amazon,04-04-2014,2014,3
10286,412783,21455,Amazon,10-01-2016,2016,3
10287,412784,21456,Amazon,07-07-2016,2016,3
10288,412785,22222,Amazon,11-10-2014,2014,3
10289,412786,22229,Amazon,06-03-2017,2017,3
10290,412787,22232,Amazon,05-11-2013,2013,3
10291,412788,12237,Amazon,10-09-2015,2015,3
10292,412789,22249,Amazon,07-08-2012,2012,3
10294,412790,22253,Flipkart,10-02-2013,2013,3
10295,412791,22256,Snapdeal,12-07-2016,2016,3
10296,412792,22260,Snapdeal,02-05-2012,2012,3
10297,412793,20512,Snapdeal,12-07-2015,2015,3
10298,412794,20695,Snapdeal,11-10-2012,2012,2
10299,412795,20826,Flipkart,07-08-2015,2015,2
10300,412796,20836,Flipkart,05-06-2016,2016,1
10301,412797,20900,Flipkart,11-12-2012,2012,1
10302,412798,20901,Snapdeal,01-07-2017,2017,1
10303,412799,20992,Snapdeal,05-06-2014,2014,1
10304,412800,21041,Snapdeal,09-08-2015,2015,1
10305,412801,21069,Snapdeal,11-12-2010,2010,2
10306,412802,21136,Snapdeal,09-12-2015,2015,2
10307,412803,21149,Snapdeal,11-05-2016,2016,2
10308,412804,21192,Snapdeal,01-07-2010,2010,2
10309,412805,21193,Snapdeal,06-03-2010,2010,2
10310,412806,21203,Snapdeal,09-09-2016,2016,2
10311,412807,21207,Snapdeal,08-08-2014,2014,2
10312,412808,21254,Snapdeal,03-09-2016,2016,2
10313,412809,21259,Snapdeal,08-12-2010,2010,2
10314,412810,21265,Snapdeal,08-04-2016,2016,2
10315,412811,21380,Snapdeal,08-08-2011,2011,1
10317,412812,21386,Snapdeal,07-08-2011,2011,1
10318,412813,21390,Amazon,10-11-2015,2015,1
10319,412814,21450,Amazon,07-01-2014,2014,1
10320,412815,21455,Amazon,09-01-2013,2013,1
10321,412816,21456,Snapdeal,08-02-2015,2015,1
10322,412817,22222,Snapdeal,01-12-2016,2016,1
10323,412818,22229,Snapdeal,07-01-2016,2016,1
10324,412819,22232,Flipkart,10-04-2016,2016,1
10325,412820,12237,Flipkart,04-04-2014,2014,2
10326,412821,22249,Flipkart,07-07-2014,2014,1
10327,412822,21193,Flipkart,04-03-2017,2017,2
10328,412823,21203,Flipkart,03-08-2017,2017,3
10329,412824,21207,Flipkart,03-01-2014,2014,3
10330,412825,21254,Flipkart,06-12-2010,2010,3
10331,412826,20901,Flipkart,07-03-2014,2014,4
10332,412827,20992,Flipkart,05-01-2012,2012,1
10333,412828,21041,Flipkart,06-03-2016,2016,2
10334,412829,21069,Snapdeal,04-05-2010,2010,1
